OrderID,ProductID,ProductName,Category,Price,Quantity,Date
48718,89,Product_89,Clothing,168.99,2,2023-01-09
48719,86,Product_86,Clothing,19.85,4,2023-05-04
48720,38,Product_38,Electronics,171.06,3,2023-05-18
48721,71,Product_71,Electronics,96.9,1,2023-06-27
48722,27,Product_27,Electronics,95.43,4,2023-07-20
48723,77,Product_77,Books,14.2,2,2023-06-15
48724,39,Product_39,Electronics,101.89,2,2023-06-11
48725,53,Product_53,Clothing,105.74,2,2023-02-08
48726,47,Product_47,Clothing,54.8,4,2023-06-26
48727,63,Product_63,Electronics,168.5,2,2023-04-22
48728,11,Product_11,Electronics,161.98,1,2023-03-31
48729,36,Product_36,Clothing,57.95,2,2023-05-14
48730,91,Product_91,Books,173.17,1,2023-06-20
48731,37,Product_37,Books,58.61,3,2023-04-26
48732,60,Product_60,Books,166.33,5,2023-09-28
48733,2,Product_2,Books,131.92,3,2023-10-17
48734,95,Product_95,Books,27.57,3,2023-05-10
48735,13,Product_13,Clothing,109.75,5,2023-04-29
48736,96,Product_96,Electronics,161.36,1,2023-06-10
48737,98,Product_98,Books,130.4,4,2023-10-11
48738,87,Product_87,Electronics,11.19,2,2023-11-10
48739,85,Product_85,Books,23.27,4,2023-05-09
48740,37,Product_37,Electronics,58.61,4,2023-01-23
48741,70,Product_70,Clothing,154.44,2,2023-04-02
48742,63,Product_63,Books,168.5,5,2023-11-09
48743,64,Product_64,Electronics,65.07,4,2023-01-16
48744,12,Product_12,Clothing,191.02,5,2023-12-31
48745,33,Product_33,Books,172.9,1,2023-11-03
48746,96,Product_96,Electronics,161.36,1,2023-03-27
48747,40,Product_40,Books,27.06,4,2023-10-22
48748,24,Product_24,Electronics,68.46,2,2023-11-05
48749,22,Product_22,Clothing,111.98,2,2024-01-01
48750,4,Product_4,Books,33.43,5,2023-04-29
48751,25,Product_25,Clothing,86.96,1,2023-12-27
48752,97,Product_97,Books,88.37,2,2023-02-13
48753,54,Product_54,Books,111.57,4,2023-07-13
48754,42,Product_42,Books,165.04,3,2023-06-03
48755,75,Product_75,Clothing,43.86,3,2023-09-28
48756,74,Product_74,Books,61.87,4,2023-08-10
48757,70,Product_70,Electronics,154.44,2,2023-06-26
48758,42,Product_42,Electronics,165.04,4,2023-08-19
48759,48,Product_48,Clothing,126.16,5,2023-05-02
48760,7,Product_7,Electronics,128.56,2,2023-08-15
48761,85,Product_85,Clothing,23.27,3,2023-01-03
48762,58,Product_58,Electronics,101.32,5,2023-09-15
48763,43,Product_43,Books,152.1,3,2023-05-05
48764,24,Product_24,Books,68.46,1,2023-11-03
48765,81,Product_81,Electronics,167.31,5,2023-04-05
48766,25,Product_25,Electronics,86.96,3,2023-10-03
48767,93,Product_93,Clothing,41.3,4,2023-11-13
48768,56,Product_56,Electronics,74.58,1,2023-04-17
48769,56,Product_56,Electronics,74.58,2,2023-07-04
48770,90,Product_90,Electronics,72.59,4,2023-06-15
48771,50,Product_50,Clothing,27.82,1,2023-05-14
48772,8,Product_8,Books,175.71,5,2023-03-27
48773,70,Product_70,Books,154.44,5,2023-01-25
48774,52,Product_52,Electronics,188.63,2,2023-12-20
48775,76,Product_76,Electronics,61.21,1,2023-03-14
48776,80,Product_80,Clothing,186.9,4,2023-02-13
48777,47,Product_47,Clothing,54.8,1,2023-03-25
48778,53,Product_53,Clothing,105.74,5,2023-03-27
48779,65,Product_65,Clothing,80.4,5,2023-04-22
48780,67,Product_67,Clothing,125.29,1,2023-02-08
48781,53,Product_53,Clothing,105.74,2,2023-08-02
48782,33,Product_33,Electronics,172.9,2,2023-03-26
48783,87,Product_87,Electronics,11.19,3,2023-11-11
48784,57,Product_57,Electronics,105.09,3,2023-12-11
48785,58,Product_58,Clothing,101.32,3,2023-09-22
48786,26,Product_26,Books,153.17,3,2023-07-01
48787,59,Product_59,Electronics,110.14,1,2023-04-10
48788,65,Product_65,Books,80.4,4,2023-11-10
48789,73,Product_73,Clothing,94.31,4,2023-10-11
48790,75,Product_75,Books,43.86,4,2023-07-03
48791,24,Product_24,Electronics,68.46,1,2023-01-12
48792,95,Product_95,Books,27.57,4,2023-06-13
48793,54,Product_54,Clothing,111.57,2,2023-06-14
48794,23,Product_23,Clothing,140.0,3,2023-10-26
48795,94,Product_94,Clothing,107.49,4,2023-05-05
48796,80,Product_80,Electronics,186.9,2,2023-02-14
48797,71,Product_71,Clothing,96.9,5,2023-07-27
48798,25,Product_25,Electronics,86.96,3,2023-06-15
48799,47,Product_47,Clothing,54.8,3,2023-11-22
48800,54,Product_54,Clothing,111.57,5,2023-03-16
48801,1,Product_1,Clothing,133.16,3,2023-07-26
48802,43,Product_43,Electronics,152.1,1,2023-11-19
48803,74,Product_74,Clothing,61.87,4,2023-09-21
48804,95,Product_95,Electronics,27.57,4,2023-06-02
48805,23,Product_23,Electronics,140.0,2,2023-05-08
48806,58,Product_58,Electronics,101.32,2,2023-08-21
48807,56,Product_56,Books,74.58,1,2023-02-09
48808,42,Product_42,Electronics,165.04,3,2023-07-12
48809,70,Product_70,Electronics,154.44,5,2023-12-30
48810,20,Product_20,Clothing,174.28,3,2023-04-17
48811,75,Product_75,Books,43.86,3,2023-11-09
48812,74,Product_74,Electronics,61.87,5,2023-11-01
48813,21,Product_21,Electronics,128.78,1,2023-01-03
48814,19,Product_19,Books,82.7,1,2023-07-17
48815,11,Product_11,Clothing,161.98,4,2023-08-23
48816,3,Product_3,Clothing,18.94,5,2023-04-23
48817,67,Product_67,Electronics,125.29,3,2023-12-29
48818,55,Product_55,Books,51.32,3,2023-09-07
48819,42,Product_42,Clothing,165.04,2,2023-08-01
48820,44,Product_44,Clothing,80.09,5,2023-03-01
48821,87,Product_87,Electronics,11.19,4,2023-01-07
48822,79,Product_79,Clothing,60.78,5,2023-04-12
48823,13,Product_13,Electronics,109.75,3,2023-09-28
48824,8,Product_8,Electronics,175.71,1,2023-12-20
48825,1,Product_1,Books,133.16,3,2023-10-19
48826,63,Product_63,Clothing,168.5,5,2023-11-11
48827,57,Product_57,Clothing,105.09,3,2023-01-29
48828,29,Product_29,Books,129.3,3,2023-09-11
48829,12,Product_12,Books,191.02,2,2023-08-08
48830,33,Product_33,Books,172.9,3,2023-03-04
48831,71,Product_71,Clothing,96.9,1,2023-10-03
48832,42,Product_42,Books,165.04,4,2023-06-27
48833,61,Product_61,Clothing,167.99,4,2023-12-30
48834,20,Product_20,Electronics,174.28,2,2023-09-30
48835,78,Product_78,Books,169.45,3,2023-11-26
48836,86,Product_86,Clothing,19.85,2,2023-02-22
48837,57,Product_57,Clothing,105.09,2,2023-08-16
48838,42,Product_42,Clothing,165.04,2,2023-12-08
48839,33,Product_33,Electronics,172.9,1,2023-09-09
48840,75,Product_75,Clothing,43.86,4,2023-07-09
48841,64,Product_64,Electronics,65.07,5,2023-01-18
48842,47,Product_47,Electronics,54.8,3,2023-10-03
48843,80,Product_80,Clothing,186.9,1,2023-03-24
48844,30,Product_30,Clothing,114.16,4,2023-02-27
48845,96,Product_96,Books,161.36,1,2023-06-27
48846,45,Product_45,Books,152.19,1,2023-10-24
48847,11,Product_11,Books,161.98,4,2023-02-21
48848,87,Product_87,Clothing,11.19,4,2023-05-17
48849,22,Product_22,Clothing,111.98,3,2023-07-03
48850,85,Product_85,Books,23.27,1,2023-07-09
48851,29,Product_29,Books,129.3,2,2023-01-16
48852,4,Product_4,Clothing,33.43,1,2023-05-02
48853,8,Product_8,Electronics,175.71,1,2023-06-24
48854,30,Product_30,Electronics,114.16,5,2023-04-06
48855,91,Product_91,Clothing,173.17,4,2023-02-16
48856,54,Product_54,Clothing,111.57,5,2023-06-25
48857,41,Product_41,Clothing,71.03,3,2023-11-21
48858,29,Product_29,Clothing,129.3,5,2023-06-17
48859,3,Product_3,Electronics,18.94,5,2023-02-02
48860,49,Product_49,Electronics,87.42,2,2023-04-29
48861,56,Product_56,Electronics,74.58,1,2023-02-25
48862,56,Product_56,Clothing,74.58,5,2023-02-13
48863,10,Product_10,Clothing,118.14,2,2023-06-11
48864,24,Product_24,Clothing,68.46,5,2023-02-13
48865,95,Product_95,Books,27.57,3,2023-05-20
48866,8,Product_8,Clothing,175.71,5,2023-07-09
48867,73,Product_73,Books,94.31,2,2023-07-10
48868,37,Product_37,Electronics,58.61,3,2023-07-02
48869,12,Product_12,Books,191.02,5,2023-08-02
48870,80,Product_80,Clothing,186.9,2,2023-12-30
48871,64,Product_64,Clothing,65.07,5,2023-01-20
48872,36,Product_36,Clothing,57.95,2,2023-10-30
48873,64,Product_64,Books,65.07,1,2023-03-06
48874,95,Product_95,Electronics,27.57,5,2023-07-23
48875,16,Product_16,Clothing,22.87,3,2023-06-23
48876,64,Product_64,Electronics,65.07,4,2023-02-08
48877,10,Product_10,Clothing,118.14,3,2023-07-23
48878,47,Product_47,Clothing,54.8,3,2023-08-01
48879,39,Product_39,Books,101.89,2,2023-04-01
48880,89,Product_89,Clothing,168.99,5,2023-11-28
48881,39,Product_39,Electronics,101.89,5,2023-06-23
48882,15,Product_15,Clothing,113.64,5,2023-10-23
48883,65,Product_65,Clothing,80.4,1,2023-07-18
48884,77,Product_77,Books,14.2,5,2023-03-01
48885,20,Product_20,Clothing,174.28,2,2023-06-19
48886,45,Product_45,Electronics,152.19,2,2023-06-09
48887,63,Product_63,Clothing,168.5,2,2023-01-26
48888,20,Product_20,Books,174.28,5,2023-04-30
48889,93,Product_93,Electronics,41.3,5,2023-12-31
48890,9,Product_9,Electronics,69.34,1,2023-02-06
48891,15,Product_15,Electronics,113.64,5,2023-08-08
48892,11,Product_11,Books,161.98,2,2023-08-11
48893,18,Product_18,Electronics,36.16,5,2023-10-05
48894,17,Product_17,Clothing,57.27,3,2023-08-31
48895,71,Product_71,Clothing,96.9,4,2023-12-12
48896,91,Product_91,Electronics,173.17,1,2023-11-28
48897,76,Product_76,Electronics,61.21,3,2023-10-25
48898,99,Product_99,Electronics,194.6,4,2023-11-17
48899,53,Product_53,Clothing,105.74,1,2023-01-10
48900,48,Product_48,Electronics,126.16,4,2023-08-15
48901,80,Product_80,Clothing,186.9,1,2023-03-23
48902,12,Product_12,Clothing,191.02,1,2023-03-28
48903,32,Product_32,Electronics,199.99,3,2023-02-10
48904,59,Product_59,Books,110.14,3,2023-01-02
48905,47,Product_47,Books,54.8,2,2023-10-24
48906,15,Product_15,Clothing,113.64,5,2023-07-30
48907,79,Product_79,Electronics,60.78,5,2023-09-12
48908,23,Product_23,Books,140.0,5,2023-11-18
48909,27,Product_27,Clothing,95.43,2,2023-03-04
48910,12,Product_12,Books,191.02,1,2023-05-05
48911,55,Product_55,Electronics,51.32,4,2023-08-01
48912,56,Product_56,Clothing,74.58,1,2023-08-08
48913,31,Product_31,Books,159.67,4,2023-07-12
48914,45,Product_45,Clothing,152.19,3,2023-10-16
48915,49,Product_49,Clothing,87.42,2,2023-05-21
48916,14,Product_14,Electronics,89.74,5,2023-03-28
48917,36,Product_36,Clothing,57.95,2,2023-03-04
48918,39,Product_39,Clothing,101.89,1,2023-09-02
48919,44,Product_44,Clothing,80.09,1,2023-01-21
48920,51,Product_51,Books,144.55,2,2023-04-09
48921,64,Product_64,Clothing,65.07,1,2023-05-08
48922,76,Product_76,Clothing,61.21,3,2023-11-01
48923,70,Product_70,Books,154.44,3,2023-12-02
48924,47,Product_47,Clothing,54.8,3,2023-06-13
48925,81,Product_81,Clothing,167.31,2,2023-04-07
48926,25,Product_25,Clothing,86.96,1,2023-11-18
48927,53,Product_53,Clothing,105.74,1,2023-10-07
48928,93,Product_93,Books,41.3,5,2023-08-11
48929,90,Product_90,Electronics,72.59,5,2023-11-18
48930,86,Product_86,Electronics,19.85,2,2023-07-24
48931,5,Product_5,Electronics,100.62,3,2023-06-05
48932,65,Product_65,Books,80.4,2,2023-04-08
48933,74,Product_74,Clothing,61.87,4,2023-04-14
48934,19,Product_19,Clothing,82.7,2,2023-06-03
48935,60,Product_60,Electronics,166.33,5,2023-09-30
48936,75,Product_75,Clothing,43.86,2,2023-08-31
48937,48,Product_48,Books,126.16,3,2023-05-22
48938,26,Product_26,Electronics,153.17,4,2023-02-18
48939,51,Product_51,Clothing,144.55,2,2023-11-17
48940,80,Product_80,Clothing,186.9,3,2023-01-27
48941,13,Product_13,Electronics,109.75,2,2023-07-15
48942,65,Product_65,Clothing,80.4,5,2023-05-27
48943,82,Product_82,Books,131.3,3,2023-07-25
48944,23,Product_23,Books,140.0,5,2023-05-28
48945,48,Product_48,Clothing,126.16,1,2023-09-14
48946,77,Product_77,Electronics,14.2,1,2023-05-05
48947,44,Product_44,Clothing,80.09,4,2023-07-29
48948,16,Product_16,Electronics,22.87,5,2023-04-13
48949,67,Product_67,Books,125.29,3,2023-04-07
48950,45,Product_45,Electronics,152.19,1,2023-10-24
48951,25,Product_25,Clothing,86.96,5,2023-01-27
48952,61,Product_61,Electronics,167.99,3,2023-02-28
48953,1,Product_1,Clothing,133.16,5,2023-05-28
48954,59,Product_59,Clothing,110.14,5,2023-10-23
48955,61,Product_61,Clothing,167.99,3,2023-03-17
48956,50,Product_50,Books,27.82,2,2023-10-05
48957,85,Product_85,Clothing,23.27,5,2023-07-13
48958,18,Product_18,Electronics,36.16,3,2023-07-03
48959,2,Product_2,Electronics,131.92,3,2023-09-16
48960,1,Product_1,Clothing,133.16,2,2023-02-07
48961,26,Product_26,Clothing,153.17,1,2023-12-16
48962,19,Product_19,Clothing,82.7,5,2023-02-09
48963,58,Product_58,Clothing,101.32,1,2023-12-04
48964,95,Product_95,Clothing,27.57,2,2023-06-01
48965,86,Product_86,Clothing,19.85,4,2023-03-20
48966,65,Product_65,Electronics,80.4,1,2023-12-04
48967,66,Product_66,Clothing,141.58,3,2023-10-17
48968,84,Product_84,Books,92.25,4,2023-08-11
48969,28,Product_28,Clothing,180.01,2,2023-09-05
48970,74,Product_74,Clothing,61.87,2,2023-01-05
48971,79,Product_79,Electronics,60.78,1,2023-02-28
48972,58,Product_58,Clothing,101.32,3,2023-04-11
48973,61,Product_61,Clothing,167.99,2,2023-10-08
48974,48,Product_48,Books,126.16,4,2023-10-31
48975,91,Product_91,Electronics,173.17,4,2023-11-16
48976,37,Product_37,Books,58.61,5,2023-04-05
48977,40,Product_40,Books,27.06,4,2023-08-19
48978,60,Product_60,Clothing,166.33,4,2023-06-23
48979,50,Product_50,Electronics,27.82,2,2023-03-29
48980,17,Product_17,Electronics,57.27,5,2023-12-02
48981,33,Product_33,Electronics,172.9,5,2023-11-25
48982,77,Product_77,Clothing,14.2,5,2023-08-20
48983,30,Product_30,Electronics,114.16,2,2023-06-29
48984,58,Product_58,Clothing,101.32,3,2023-05-09
48985,12,Product_12,Electronics,191.02,5,2023-01-14
48986,28,Product_28,Clothing,180.01,5,2023-05-06
48987,68,Product_68,Clothing,192.02,4,2023-12-02
48988,69,Product_69,Clothing,123.52,4,2023-02-01
48989,19,Product_19,Electronics,82.7,2,2023-12-10
48990,21,Product_21,Clothing,128.78,1,2023-11-16
48991,3,Product_3,Books,18.94,1,2023-04-23
48992,10,Product_10,Clothing,118.14,2,2023-06-16
48993,73,Product_73,Clothing,94.31,3,2023-12-17
48994,20,Product_20,Clothing,174.28,1,2023-06-06
48995,32,Product_32,Clothing,199.99,2,2023-12-24
48996,77,Product_77,Electronics,14.2,3,2023-11-11
48997,53,Product_53,Clothing,105.74,2,2023-12-04
48998,99,Product_99,Books,194.6,1,2023-09-07
48999,70,Product_70,Electronics,154.44,5,2023-08-16
49000,71,Product_71,Books,96.9,4,2023-08-30
49001,36,Product_36,Books,57.95,4,2023-07-29
49002,40,Product_40,Books,27.06,5,2023-12-19
49003,18,Product_18,Clothing,36.16,2,2023-12-27
49004,77,Product_77,Electronics,14.2,2,2023-12-28
49005,80,Product_80,Books,186.9,1,2023-02-12
49006,71,Product_71,Clothing,96.9,4,2023-07-28
49007,95,Product_95,Electronics,27.57,2,2023-08-28
49008,10,Product_10,Electronics,118.14,2,2023-05-09
49009,20,Product_20,Electronics,174.28,3,2023-07-03
49010,20,Product_20,Books,174.28,5,2023-06-03
49011,84,Product_84,Electronics,92.25,2,2023-05-27
49012,9,Product_9,Books,69.34,4,2023-10-12
49013,23,Product_23,Electronics,140.0,3,2023-07-12
49014,19,Product_19,Books,82.7,4,2023-12-13
49015,68,Product_68,Books,192.02,5,2023-03-27
49016,100,Product_100,Books,99.35,2,2023-02-12
49017,34,Product_34,Clothing,164.9,1,2023-03-26
49018,30,Product_30,Books,114.16,1,2023-08-25
49019,71,Product_71,Books,96.9,3,2023-12-09
49020,84,Product_84,Books,92.25,1,2023-12-11
49021,8,Product_8,Clothing,175.71,1,2023-02-08
49022,67,Product_67,Electronics,125.29,2,2023-04-19
49023,43,Product_43,Clothing,152.1,2,2023-03-21
49024,11,Product_11,Electronics,161.98,4,2023-10-19
49025,18,Product_18,Clothing,36.16,5,2023-11-09
49026,9,Product_9,Books,69.34,1,2023-05-07
49027,80,Product_80,Books,186.9,1,2023-03-26
49028,2,Product_2,Electronics,131.92,4,2023-09-15
49029,53,Product_53,Books,105.74,2,2023-10-09
49030,78,Product_78,Electronics,169.45,1,2023-05-09
49031,11,Product_11,Clothing,161.98,5,2023-02-20
49032,79,Product_79,Clothing,60.78,2,2023-02-07
49033,45,Product_45,Clothing,152.19,4,2023-11-13
49034,48,Product_48,Books,126.16,3,2023-05-07
49035,70,Product_70,Clothing,154.44,2,2023-02-16
49036,8,Product_8,Electronics,175.71,2,2023-10-16
49037,53,Product_53,Electronics,105.74,2,2023-08-10
49038,81,Product_81,Electronics,167.31,1,2023-03-28
49039,23,Product_23,Books,140.0,5,2023-05-16
49040,33,Product_33,Electronics,172.9,3,2023-11-24
49041,98,Product_98,Books,130.4,2,2023-03-30
49042,49,Product_49,Books,87.42,1,2023-02-18
49043,66,Product_66,Clothing,141.58,3,2023-01-14
49044,63,Product_63,Clothing,168.5,1,2023-08-30
49045,63,Product_63,Books,168.5,3,2023-11-12
49046,81,Product_81,Clothing,167.31,1,2023-11-30
49047,8,Product_8,Clothing,175.71,2,2023-10-16
49048,75,Product_75,Electronics,43.86,4,2023-08-01
49049,65,Product_65,Clothing,80.4,1,2023-09-18
49050,68,Product_68,Electronics,192.02,2,2023-10-22
49051,19,Product_19,Books,82.7,5,2023-10-17
49052,40,Product_40,Clothing,27.06,4,2023-11-10
49053,94,Product_94,Books,107.49,3,2023-07-13
49054,93,Product_93,Electronics,41.3,5,2023-09-10
49055,96,Product_96,Clothing,161.36,1,2023-12-12
49056,15,Product_15,Clothing,113.64,1,2023-03-07
49057,50,Product_50,Clothing,27.82,5,2023-10-08
49058,62,Product_62,Electronics,69.21,3,2023-05-22
49059,75,Product_75,Books,43.86,2,2023-04-30
49060,17,Product_17,Clothing,57.27,2,2023-06-03
49061,13,Product_13,Books,109.75,5,2023-12-09
49062,53,Product_53,Clothing,105.74,1,2023-05-04
49063,76,Product_76,Clothing,61.21,2,2023-05-29
49064,1,Product_1,Clothing,133.16,1,2023-06-04
49065,46,Product_46,Clothing,155.67,5,2023-02-07
49066,87,Product_87,Electronics,11.19,1,2023-08-09
49067,29,Product_29,Clothing,129.3,5,2023-08-22
49068,74,Product_74,Clothing,61.87,2,2023-05-16
49069,96,Product_96,Electronics,161.36,5,2023-02-25
49070,28,Product_28,Electronics,180.01,4,2023-10-05
49071,85,Product_85,Clothing,23.27,3,2023-03-11
49072,69,Product_69,Electronics,123.52,5,2023-02-08
49073,41,Product_41,Clothing,71.03,4,2023-03-13
49074,18,Product_18,Electronics,36.16,5,2023-02-21
49075,58,Product_58,Clothing,101.32,5,2023-01-31
49076,72,Product_72,Electronics,44.36,1,2023-07-05
49077,82,Product_82,Electronics,131.3,5,2023-09-12
49078,34,Product_34,Electronics,164.9,4,2023-01-18
49079,84,Product_84,Electronics,92.25,1,2023-12-04
49080,65,Product_65,Electronics,80.4,5,2023-01-21
49081,94,Product_94,Books,107.49,3,2023-10-12
49082,1,Product_1,Clothing,133.16,4,2023-03-07
49083,85,Product_85,Books,23.27,3,2023-07-08
49084,98,Product_98,Books,130.4,3,2023-12-13
49085,29,Product_29,Electronics,129.3,3,2023-11-07
49086,2,Product_2,Clothing,131.92,4,2023-08-18
49087,94,Product_94,Books,107.49,1,2023-10-17
49088,35,Product_35,Clothing,95.74,5,2023-10-21
49089,3,Product_3,Electronics,18.94,1,2023-10-31
49090,90,Product_90,Books,72.59,4,2023-05-15
49091,63,Product_63,Electronics,168.5,4,2023-01-30
49092,19,Product_19,Clothing,82.7,2,2023-04-23
49093,35,Product_35,Clothing,95.74,5,2023-10-07
49094,34,Product_34,Clothing,164.9,3,2023-03-25
49095,24,Product_24,Books,68.46,4,2023-09-22
49096,94,Product_94,Clothing,107.49,2,2023-10-13
49097,34,Product_34,Electronics,164.9,4,2023-06-27
49098,61,Product_61,Books,167.99,1,2023-08-15
49099,66,Product_66,Electronics,141.58,5,2023-12-20
49100,10,Product_10,Books,118.14,5,2023-12-28
49101,96,Product_96,Clothing,161.36,2,2023-12-26
49102,92,Product_92,Books,14.71,5,2023-08-31
49103,62,Product_62,Electronics,69.21,4,2023-10-22
49104,43,Product_43,Clothing,152.1,4,2023-10-30
49105,3,Product_3,Clothing,18.94,2,2023-07-12
49106,70,Product_70,Clothing,154.44,1,2023-07-11
49107,15,Product_15,Clothing,113.64,3,2023-04-20
49108,83,Product_83,Books,173.14,2,2023-05-30
49109,90,Product_90,Clothing,72.59,5,2023-09-17
49110,9,Product_9,Electronics,69.34,4,2023-10-19
49111,84,Product_84,Clothing,92.25,5,2023-11-10
49112,12,Product_12,Clothing,191.02,5,2023-05-28
49113,72,Product_72,Electronics,44.36,2,2023-02-08
49114,37,Product_37,Books,58.61,4,2023-02-26
49115,79,Product_79,Books,60.78,2,2023-12-21
49116,48,Product_48,Electronics,126.16,2,2023-05-17
49117,33,Product_33,Books,172.9,3,2023-07-12
49118,7,Product_7,Books,128.56,4,2023-10-31
49119,79,Product_79,Clothing,60.78,5,2023-02-28
49120,27,Product_27,Books,95.43,4,2023-05-09
49121,14,Product_14,Books,89.74,5,2023-10-15
49122,71,Product_71,Electronics,96.9,5,2023-07-07
49123,70,Product_70,Electronics,154.44,4,2023-08-27
49124,59,Product_59,Electronics,110.14,5,2023-07-04
49125,54,Product_54,Electronics,111.57,4,2023-03-22
49126,64,Product_64,Clothing,65.07,5,2023-03-26
49127,30,Product_30,Electronics,114.16,2,2023-08-14
49128,74,Product_74,Electronics,61.87,4,2023-07-15
49129,35,Product_35,Clothing,95.74,2,2023-03-31
49130,64,Product_64,Books,65.07,3,2023-10-15
49131,98,Product_98,Clothing,130.4,1,2023-04-19
49132,67,Product_67,Electronics,125.29,5,2023-02-16
49133,42,Product_42,Books,165.04,1,2023-12-13
49134,16,Product_16,Books,22.87,5,2023-06-06
49135,15,Product_15,Clothing,113.64,5,2023-03-15
49136,53,Product_53,Books,105.74,3,2023-02-22
49137,98,Product_98,Clothing,130.4,3,2023-10-22
49138,21,Product_21,Electronics,128.78,2,2023-11-18
49139,15,Product_15,Electronics,113.64,4,2023-01-15
49140,16,Product_16,Electronics,22.87,1,2023-04-23
49141,9,Product_9,Books,69.34,3,2023-07-07
49142,59,Product_59,Electronics,110.14,4,2023-12-20
49143,39,Product_39,Electronics,101.89,2,2023-02-18
49144,69,Product_69,Clothing,123.52,3,2023-01-29
49145,45,Product_45,Clothing,152.19,5,2023-06-11
49146,73,Product_73,Clothing,94.31,1,2023-06-10
49147,48,Product_48,Clothing,126.16,3,2023-09-04
49148,39,Product_39,Clothing,101.89,4,2023-12-06
49149,97,Product_97,Books,88.37,5,2023-06-03
49150,28,Product_28,Clothing,180.01,2,2023-08-15
49151,22,Product_22,Books,111.98,2,2023-05-05
49152,46,Product_46,Clothing,155.67,5,2023-07-10
49153,22,Product_22,Books,111.98,3,2023-02-03
49154,34,Product_34,Books,164.9,5,2023-04-26
49155,94,Product_94,Clothing,107.49,4,2023-09-25
49156,80,Product_80,Electronics,186.9,2,2023-12-02
49157,15,Product_15,Electronics,113.64,5,2023-10-26
49158,1,Product_1,Clothing,133.16,2,2023-07-01
49159,52,Product_52,Clothing,188.63,4,2023-06-17
49160,36,Product_36,Clothing,57.95,4,2023-02-03
49161,88,Product_88,Clothing,198.41,2,2023-11-22
49162,98,Product_98,Books,130.4,5,2023-05-10
49163,16,Product_16,Electronics,22.87,3,2023-11-03
49164,92,Product_92,Clothing,14.71,2,2023-02-28
49165,1,Product_1,Electronics,133.16,1,2023-05-25
49166,47,Product_47,Books,54.8,5,2023-10-16
49167,73,Product_73,Books,94.31,2,2023-11-11
49168,68,Product_68,Clothing,192.02,2,2023-06-04
49169,3,Product_3,Electronics,18.94,2,2023-01-31
49170,31,Product_31,Books,159.67,2,2023-03-10
49171,30,Product_30,Clothing,114.16,3,2023-09-28
49172,98,Product_98,Books,130.4,5,2023-05-12
49173,28,Product_28,Electronics,180.01,2,2023-02-22
49174,53,Product_53,Electronics,105.74,1,2023-10-31
49175,11,Product_11,Books,161.98,1,2023-08-13
49176,87,Product_87,Electronics,11.19,5,2023-09-01
49177,71,Product_71,Books,96.9,2,2023-10-23
49178,25,Product_25,Clothing,86.96,1,2023-05-04
49179,19,Product_19,Clothing,82.7,3,2023-05-22
49180,10,Product_10,Electronics,118.14,2,2023-08-23
49181,21,Product_21,Books,128.78,3,2023-02-26
49182,23,Product_23,Clothing,140.0,5,2023-07-02
49183,78,Product_78,Books,169.45,5,2023-04-22
49184,34,Product_34,Books,164.9,5,2023-08-31
49185,8,Product_8,Books,175.71,5,2023-04-13
49186,75,Product_75,Books,43.86,3,2023-12-07
49187,34,Product_34,Books,164.9,5,2023-12-28
49188,89,Product_89,Electronics,168.99,5,2023-10-22
49189,35,Product_35,Clothing,95.74,3,2023-01-07
49190,100,Product_100,Electronics,99.35,5,2023-10-07
49191,23,Product_23,Clothing,140.0,5,2023-12-08
49192,99,Product_99,Electronics,194.6,1,2023-09-19
49193,27,Product_27,Clothing,95.43,5,2023-12-15
49194,47,Product_47,Clothing,54.8,3,2023-01-09
49195,17,Product_17,Clothing,57.27,2,2023-09-13
49196,4,Product_4,Clothing,33.43,1,2023-04-21
49197,15,Product_15,Electronics,113.64,4,2023-07-08
49198,27,Product_27,Clothing,95.43,5,2023-08-19
49199,4,Product_4,Electronics,33.43,4,2023-09-05
49200,35,Product_35,Electronics,95.74,5,2023-12-09
49201,57,Product_57,Electronics,105.09,5,2023-02-14
49202,85,Product_85,Books,23.27,3,2023-06-04
49203,52,Product_52,Books,188.63,2,2023-11-16
49204,46,Product_46,Clothing,155.67,3,2023-02-27
49205,41,Product_41,Electronics,71.03,5,2023-08-05
49206,6,Product_6,Electronics,22.56,2,2023-11-28
49207,69,Product_69,Electronics,123.52,4,2023-03-18
49208,79,Product_79,Books,60.78,5,2023-02-22
49209,35,Product_35,Electronics,95.74,2,2023-10-09
49210,88,Product_88,Clothing,198.41,5,2023-03-15
49211,38,Product_38,Electronics,171.06,2,2023-05-30
49212,33,Product_33,Books,172.9,2,2023-01-24
49213,24,Product_24,Clothing,68.46,5,2023-08-27
49214,40,Product_40,Books,27.06,2,2023-12-24
49215,49,Product_49,Electronics,87.42,1,2023-12-24
49216,1,Product_1,Clothing,133.16,4,2023-05-24
49217,1,Product_1,Books,133.16,5,2023-05-26
49218,77,Product_77,Clothing,14.2,1,2023-08-13
49219,43,Product_43,Books,152.1,2,2023-04-26
49220,38,Product_38,Books,171.06,4,2023-02-22
49221,29,Product_29,Electronics,129.3,5,2023-11-01
49222,51,Product_51,Books,144.55,1,2023-07-21
49223,14,Product_14,Books,89.74,2,2023-06-18
49224,36,Product_36,Books,57.95,3,2023-09-07
49225,44,Product_44,Electronics,80.09,2,2023-12-14
